shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
20183,-35.190616,149.036028,10001
20183,-35.190650,149.036269,10002
20183,-35.190676,149.036336,10003
20183,-35.190744,149.036382,10004
20183,-35.190910,149.036355,10005
20183,-35.190889,149.036207,10006
20183,-35.190812,149.035689,10007
20183,-35.190786,149.035472,10008
20183,-35.190786,149.035472,20001
20183,-35.190782,149.035433,20002
20183,-35.190787,149.035152,20003
20183,-35.190832,149.034887,20004
20183,-35.190909,149.034653,20005
20183,-35.190986,149.034491,20006
20183,-35.191114,149.034294,20007
20183,-35.191285,149.034111,20008
20183,-35.191403,149.034017,20009
20183,-35.192258,149.033526,20010
20183,-35.192868,149.033181,20011
20183,-35.193060,149.033087,20012
20183,-35.193219,149.033050,20013
20183,-35.193219,149.033050,30001
20183,-35.193362,149.033016,30002
20183,-35.193800,149.033014,30003
20183,-35.193796,149.031821,30004
20183,-35.193749,149.031362,30005
20183,-35.193726,149.031240,30006
20183,-35.193726,149.031240,40001
20183,-35.193684,149.031023,40002
20183,-35.193620,149.030668,40003
20183,-35.193612,149.030512,40004
20183,-35.193642,149.030409,40005
20183,-35.193620,149.030289,40006
20183,-35.193574,149.030225,40007
20183,-35.193482,149.030185,40008
20183,-35.193282,149.029950,40009
20183,-35.193272,149.029934,40010
20183,-35.192996,149.029501,40011
20183,-35.192661,149.029109,40012
20183,-35.192270,149.028772,40013
20183,-35.191854,149.028516,40014
20183,-35.191612,149.028400,40015
20183,-35.191612,149.028400,50001
20183,-35.190553,149.027897,50002
20183,-35.190221,149.027678,50003
20183,-35.190095,149.027578,50004
20183,-35.189802,149.027299,50005
20183,-35.189498,149.026925,50006
20183,-35.189243,149.026512,50007
20183,-35.189205,149.026430,50008
20183,-35.189205,149.026430,60001
20183,-35.189060,149.026123,60002
20183,-35.189034,149.025813,60003
20183,-35.189035,149.025797,60004
20183,-35.189065,149.025747,60005
20183,-35.189086,149.025621,60006
20183,-35.189065,149.025542,60007
20183,-35.189014,149.025469,60008
20183,-35.188974,149.025442,60009
20183,-35.188816,149.025137,60010
20183,-35.188769,149.025004,60011
20183,-35.188733,149.024552,60012
20183,-35.188744,149.024048,60013
20183,-35.188808,149.023452,60014
20183,-35.188835,149.023291,60015
20183,-35.188910,149.022935,60016
20183,-35.188924,149.022874,60017
20183,-35.189000,149.022596,60018
20183,-35.189192,149.022040,60019
20183,-35.189356,149.021687,60020
20183,-35.189356,149.021687,70001
20183,-35.189460,149.021462,70002
20183,-35.189781,149.020929,70003
20183,-35.190145,149.020455,70004
20183,-35.190568,149.020022,70005
20183,-35.191012,149.019666,70006
20183,-35.191548,149.019340,70007
20183,-35.192043,149.019137,70008
20183,-35.193109,149.018804,70009
20183,-35.193109,149.018804,80001
20183,-35.193580,149.018658,80002
20183,-35.193833,149.018553,80003
20183,-35.194193,149.018456,80004
20183,-35.194290,149.018490,80005
20183,-35.194531,149.018783,80006
20183,-35.194904,149.019669,80007
20183,-35.194924,149.019865,80008
20183,-35.194914,149.019891,80009
20183,-35.194923,149.019993,80010
20183,-35.194962,149.020039,80011
20183,-35.194988,149.020052,80012
20183,-35.195138,149.020224,80013
20183,-35.195194,149.020354,80014
20183,-35.195194,149.020354,90001
20183,-35.195420,149.020878,90002
20183,-35.195555,149.021132,90003
20183,-35.195765,149.021408,90004
20183,-35.195990,149.021605,90005
20183,-35.196245,149.021753,90006
20183,-35.196521,149.021840,90007
20183,-35.196828,149.021866,90008
20183,-35.196937,149.021887,90009
20183,-35.197020,149.021841,90010
20183,-35.197143,149.021808,90011
20183,-35.197195,149.021787,90012
20183,-35.197195,149.021787,100001
20183,-35.197368,149.021716,100002
20183,-35.197630,149.021546,100003
20183,-35.197823,149.021440,100004
20183,-35.197863,149.021438,100005
20183,-35.197921,149.021384,100006
20183,-35.197933,149.021333,100007
20183,-35.197933,149.021311,100008
20183,-35.198020,149.021108,100009
20183,-35.198029,149.021067,100010
20183,-35.198086,149.020950,100011
20183,-35.198284,149.020448,100012
20183,-35.198284,149.020448,110001
20183,-35.198368,149.020233,110002
20183,-35.198481,149.019950,110003
20183,-35.198561,149.019840,110004
20183,-35.198726,149.019712,110005
20183,-35.199104,149.019598,110006
20183,-35.199191,149.019574,110007
20183,-35.199304,149.019542,110008
20183,-35.199304,149.019542,120001
20183,-35.199477,149.019492,120002
20183,-35.199563,149.019453,120003
20183,-35.199658,149.019429,120004
20183,-35.200019,149.019111,120005
20183,-35.199953,149.019038,120006
20183,-35.199528,149.018514,120007
20183,-35.198829,149.017454,120008
20183,-35.198616,149.017077,120009
20183,-35.198464,149.016753,120010
20183,-35.199443,149.015999,120011
20183,-35.199565,149.015904,120012
20183,-35.199866,149.015713,120013
20183,-35.199939,149.015681,120014
20183,-35.199939,149.015681,130001
20183,-35.200200,149.015568,130002
20183,-35.200317,149.015564,130003
20183,-35.200361,149.015580,130004
20183,-35.200402,149.015621,130005
20183,-35.200477,149.015634,130006
20183,-35.200518,149.015612,130007
20183,-35.200552,149.015568,130008
20183,-35.200780,149.015442,130009
20183,-35.200967,149.015434,130010
20183,-35.201359,149.015472,130011
20183,-35.201689,149.015556,130012
20183,-35.201921,149.015654,130013
20183,-35.202307,149.015857,130014
20183,-35.202317,149.015864,130015
20183,-35.202317,149.015864,140001
20183,-35.202488,149.015984,140002
20183,-35.202694,149.016163,140003
20183,-35.202829,149.016308,140004
20183,-35.202879,149.016346,140005
20183,-35.202940,149.016384,140006
20183,-35.203144,149.016460,140007
20183,-35.203215,149.016469,140008
20183,-35.203446,149.016561,140009
20183,-35.203869,149.016680,140010
20183,-35.204194,149.016724,140011
20183,-35.204605,149.016721,140012
20183,-35.205677,149.016639,140013
20183,-35.206019,149.016643,140014
20183,-35.206019,149.016643,150001
20183,-35.206080,149.016644,150002
20183,-35.206746,149.016713,150003
20183,-35.207463,149.016878,150004
20183,-35.207976,149.017068,150005
20183,-35.208454,149.017290,150006
20183,-35.208962,149.017585,150007
20183,-35.208962,149.017585,160001
20183,-35.209436,149.017860,160002
20183,-35.209531,149.017902,160003
20183,-35.209797,149.017980,160004
20183,-35.210099,149.017988,160005
20183,-35.210557,149.017941,160006
20183,-35.210663,149.017953,160007
20183,-35.210953,149.017922,160008
20183,-35.210998,149.017894,160009
20183,-35.210970,149.017673,160010
20183,-35.210970,149.017673,170001
20183,-35.210918,149.017263,170002
20183,-35.210762,149.016633,170003
20183,-35.210574,149.016131,170004
20183,-35.210448,149.015841,170005
20183,-35.210097,149.015040,170006
20183,-35.209948,149.014514,170007
20183,-35.209858,149.013953,170008
20183,-35.209826,149.013645,170009
20183,-35.209804,149.013006,170010
20183,-35.209859,149.012631,170011
20183,-35.209887,149.012525,170012
20183,-35.209940,149.012445,170013
20183,-35.210030,149.012209,170014
20183,-35.210043,149.012185,170015
20183,-35.210043,149.012185,180001
20183,-35.210144,149.012010,180002
20183,-35.210183,149.011952,180003
20183,-35.210502,149.011466,180004
20183,-35.210688,149.011188,180005
20183,-35.210711,149.011109,180006
20183,-35.211254,149.010375,180007
20183,-35.211254,149.010375,190001
20183,-35.211333,149.010269,190002
20183,-35.212066,149.009391,190003
20183,-35.212274,149.009199,190004
20183,-35.212342,149.009150,190005
20183,-35.212416,149.009106,190006
20183,-35.212587,149.009096,190007
20183,-35.212662,149.009114,190008
20183,-35.212728,149.009055,190009
20183,-35.212730,149.009049,190010
20183,-35.212883,149.008954,190011
20183,-35.213178,149.008962,190012
20183,-35.213424,149.009029,190013
20183,-35.213659,149.009135,190014
20183,-35.213659,149.009135,200001
20183,-35.213887,149.009238,200002
20183,-35.214454,149.009494,200003
20183,-35.214759,149.009651,200004
20183,-35.214952,149.009771,200005
20183,-35.215315,149.010083,200006
20183,-35.215612,149.010435,200007
20183,-35.215772,149.010693,200008
20183,-35.215772,149.010693,210001
20183,-35.215803,149.010746,210002
20183,-35.215991,149.011123,210003
20183,-35.216078,149.011116,210004
20183,-35.216355,149.010930,210005
20183,-35.216393,149.010879,210006
20183,-35.216598,149.010780,210007
20183,-35.216872,149.010716,210008
20183,-35.216955,149.010708,210009
20183,-35.217516,149.010735,210010
20183,-35.217859,149.010683,210011
20183,-35.217988,149.010674,210012
20183,-35.218270,149.010587,210013
20183,-35.218405,149.010627,210014
20183,-35.218528,149.010741,210015
20183,-35.218563,149.010802,210016
20183,-35.218660,149.011223,210017
20183,-35.218745,149.011580,210018
20183,-35.218745,149.011580,220001
20183,-35.218953,149.012453,220002
20183,-35.219139,149.013441,220003
20183,-35.219201,149.013779,220004
20183,-35.219242,149.014065,220005
20183,-35.219287,149.014485,220006
20183,-35.219330,149.014767,220007
20183,-35.219378,149.015165,220008
20183,-35.219407,149.015541,220009
20183,-35.219441,149.016060,220010
20183,-35.219441,149.016060,230001
20183,-35.219464,149.016417,230002
20183,-35.219493,149.017334,230003
20183,-35.219499,149.017668,230004
20183,-35.219654,149.017680,230005
20183,-35.219714,149.017663,230006
20183,-35.219933,149.017593,230007
20183,-35.219977,149.017555,230008
20183,-35.220451,149.017442,230009
20183,-35.221441,149.017213,230010
20183,-35.221441,149.017213,240001
20183,-35.222662,149.016929,240002
20183,-35.222705,149.017476,240003
20183,-35.222679,149.017941,240004
20183,-35.222630,149.018230,240005
20183,-35.222462,149.018778,240006
20183,-35.222705,149.018926,240007
20183,-35.222484,149.019508,240008
20183,-35.222484,149.019508,250001
20183,-35.222512,149.019611,250002
20183,-35.222591,149.019668,250003
20183,-35.222626,149.019679,250004
20183,-35.222915,149.019050,250005
20183,-35.222980,149.019096,250006
20183,-35.223103,149.019230,250007
20183,-35.223240,149.019293,250008
20183,-35.223574,149.019593,250009
20183,-35.223633,149.019696,250010
20183,-35.223717,149.019739,250011
20183,-35.223865,149.019904,250012
20183,-35.224194,149.020328,250013
20183,-35.224290,149.020475,250014
20183,-35.224290,149.020475,260001
20183,-35.224636,149.021003,260002
20183,-35.224557,149.021025,260003
20183,-35.224501,149.021093,260004
20183,-35.224484,149.021149,260005
20183,-35.224171,149.021447,260006
20183,-35.222794,149.022757,260007
20183,-35.222578,149.022471,260008
20183,-35.222344,149.022228,260009
20183,-35.222096,149.022036,260010
20183,-35.221826,149.021881,260011
20183,-35.221528,149.021766,260012
20183,-35.221219,149.021702,260013
20183,-35.220922,149.021690,260014
20183,-35.220827,149.021702,260015
20183,-35.220827,149.021702,270001
20183,-35.220612,149.021728,270002
20183,-35.219650,149.021932,270003
20183,-35.219493,149.021970,270004
20183,-35.219579,149.022478,270005
20183,-35.219746,149.023272,270006
20183,-35.219898,149.023870,270007
20183,-35.220331,149.024972,270008
20183,-35.220331,149.024972,280001
20183,-35.220659,149.025808,280002
20183,-35.220906,149.026404,280003
20183,-35.221188,149.027070,280004
20183,-35.221451,149.027714,280005
20183,-35.221451,149.027714,290001
20183,-35.221627,149.028145,290002
20183,-35.221807,149.028526,290003
20183,-35.222124,149.029092,290004
20183,-35.222284,149.029331,290005
20183,-35.222685,149.029849,290006
20183,-35.222971,149.030162,290007
20183,-35.223012,149.030201,290008
20183,-35.223012,149.030201,300001
20183,-35.223162,149.030343,300002
20183,-35.223517,149.030653,300003
20183,-35.223799,149.030864,300004
20183,-35.224146,149.031084,300005
20183,-35.224550,149.031323,300006
20183,-35.225274,149.031779,300007
20183,-35.225421,149.031881,300008
20183,-35.225644,149.032061,300009
20183,-35.225951,149.032316,300010
20183,-35.226192,149.032549,300011
20183,-35.226597,149.033013,300012
20183,-35.226597,149.033013,310001
20183,-35.226642,149.033064,310002
20183,-35.227010,149.033577,310003
20183,-35.227289,149.034043,310004
20183,-35.227451,149.034353,310005
20183,-35.227578,149.034651,310006
20183,-35.227697,149.034956,310007
20183,-35.227771,149.035139,310008
20183,-35.227905,149.035533,310009
20183,-35.227992,149.035840,310010
20183,-35.228134,149.036533,310011
20183,-35.228281,149.037436,310012
20183,-35.228641,149.040001,310013
20183,-35.228714,149.040514,310014
20183,-35.228714,149.040514,320001
20183,-35.228714,149.040515,320002
20183,-35.229054,149.042807,320003
20183,-35.229249,149.043739,320004
20183,-35.229438,149.044435,320005
20183,-35.229438,149.044435,330001
20183,-35.229528,149.044765,330002
20183,-35.229653,149.045146,330003
20183,-35.229925,149.045885,330004
20183,-35.230129,149.046366,330005
20183,-35.230455,149.047078,330006
20183,-35.230909,149.047890,330007
20183,-35.231434,149.048735,330008
20183,-35.232021,149.049648,330009
20183,-35.232021,149.049648,340001
20183,-35.233727,149.052302,340002
20183,-35.234182,149.053146,340003
20183,-35.234450,149.053734,340004
20183,-35.234700,149.054337,340005
20183,-35.234863,149.054777,340006
20183,-35.235101,149.055534,340007
20183,-35.235293,149.056239,340008
20183,-35.235595,149.057356,340009
20183,-35.235733,149.057900,340010
20183,-35.235784,149.058115,340011
20183,-35.235974,149.058097,340012
20183,-35.236609,149.058018,340013
20183,-35.237383,149.057898,340014
20183,-35.238119,149.057649,340015
20183,-35.238810,149.057399,340016
20183,-35.239079,149.057415,340017
20183,-35.239187,149.057489,340018
20183,-35.239226,149.057549,340019
20183,-35.239348,149.057957,340020
20183,-35.239513,149.058227,340021
20183,-35.239688,149.058407,340022
20183,-35.239887,149.058532,340023
20183,-35.240253,149.058650,340024
20183,-35.240065,149.059582,340025
20183,-35.239961,149.060095,340026
20183,-35.239923,149.060282,340027
20183,-35.239923,149.060282,350001
20183,-35.239818,149.060800,350002
20183,-35.239800,149.060887,350003
20183,-35.239785,149.060963,350004
20183,-35.239587,149.061938,350005
20183,-35.239463,149.062552,350006
20183,-35.239291,149.063403,350007
20183,-35.238458,149.063150,350008
20183,-35.238452,149.063274,350009
20183,-35.238438,149.063384,350010
20183,-35.238436,149.063485,350011
20183,-35.238476,149.063580,350012
20183,-35.238528,149.063652,350013
20183,-35.238633,149.063729,350014
20183,-35.238735,149.063767,350015
20183,-35.238873,149.063851,350016
20183,-35.239012,149.063934,350017
20183,-35.239012,149.063934,360001
20183,-35.239036,149.063949,360002
20183,-35.239146,149.064010,360003
20183,-35.239247,149.064106,360004
20183,-35.239511,149.064450,360005
20183,-35.239833,149.065052,360006
20183,-35.239987,149.065475,360007
20183,-35.240045,149.065735,360008
20183,-35.239859,149.069701,360009
20183,-35.239859,149.069701,370001
20183,-35.239830,149.070298,370002
20183,-35.239777,149.070454,370003
20183,-35.239765,149.070779,370004
20183,-35.239651,149.071245,370005
20183,-35.239619,149.071351,370006
20183,-35.239613,149.071494,370007
20183,-35.239634,149.071569,370008
20183,-35.239634,149.071712,370009
20183,-35.239636,149.072131,370010
20183,-35.239614,149.073066,370011
20183,-35.239698,149.073192,370012
20183,-35.240577,149.073403,370013
20183,-35.240577,149.073403,380001
20183,-35.241056,149.073519,380002
20183,-35.241139,149.073545,380003
20183,-35.241346,149.073596,380004
20183,-35.242998,149.073929,380005
20183,-35.242998,149.074506,380006
20183,-35.242998,149.074506,390001
20183,-35.242998,149.075204,390002
20183,-35.242968,149.075645,390003
20183,-35.242903,149.076032,390004
20183,-35.242807,149.076381,390005
20183,-35.242608,149.076989,390006
20183,-35.242534,149.077275,390007
20183,-35.242473,149.077645,390008
20183,-35.242447,149.077998,390009
20183,-35.242446,149.078310,390010
20183,-35.242445,149.079765,390011
20183,-35.242433,149.081410,390012
20183,-35.242378,149.085286,390013
20183,-35.242378,149.086318,390014
20183,-35.242378,149.086318,400001
20183,-35.242378,149.086773,400002
20183,-35.242371,149.088029,400003
20183,-35.242313,149.088676,400004
20183,-35.242239,149.089107,400005
20183,-35.242084,149.089814,400006
20183,-35.241989,149.090242,400007
20183,-35.242010,149.090450,400008
20183,-35.242830,149.090719,400009
20183,-35.242830,149.090719,410001
20183,-35.244684,149.091325,410002
20183,-35.245286,149.091460,410003
20183,-35.245779,149.091507,410004
20183,-35.246104,149.091511,410005
20183,-35.246534,149.091477,410006
20183,-35.246916,149.091412,410007
20183,-35.247230,149.091335,410008
20183,-35.247831,149.091113,410009
20183,-35.248289,149.090874,410010
20183,-35.248560,149.090712,410011
20183,-35.249159,149.090286,410012
20183,-35.249344,149.090121,410013
20183,-35.249344,149.090121,420001
20183,-35.249753,149.089757,420002
20183,-35.250853,149.088776,420003
20183,-35.251658,149.088076,420004
20183,-35.251708,149.088032,420005
20183,-35.252989,149.086895,420006
20183,-35.253230,149.086696,420007
20183,-35.253230,149.086696,430001
20183,-35.253808,149.086221,430002
20183,-35.253981,149.086230,430003
20183,-35.254142,149.086315,430004
20183,-35.254362,149.086656,430005
20183,-35.254971,149.087522,430006
20183,-35.256324,149.088977,430007
20183,-35.256940,149.089639,430008
20183,-35.257162,149.089917,430009
20183,-35.257471,149.090315,430010
20183,-35.258264,149.091496,430011
20183,-35.258842,149.092600,430012
20183,-35.259312,149.093718,430013
20183,-35.259692,149.094941,430014
20183,-35.259999,149.096289,430015
20183,-35.260165,149.097496,430016
20183,-35.260238,149.098711,430017
20183,-35.260228,149.099590,430018
20183,-35.260158,149.100381,430019
20183,-35.259872,149.102283,430020
20183,-35.259811,149.103141,430021
20183,-35.259820,149.103703,430022
20183,-35.259830,149.103831,430023
20183,-35.259891,149.104225,430024
20183,-35.259983,149.104703,430025
20183,-35.260906,149.108519,430026
20183,-35.261021,149.108862,430027
20183,-35.261162,149.109188,430028
20183,-35.261325,149.109483,430029
20183,-35.261517,149.109761,430030
20183,-35.261877,149.110165,430031
20183,-35.262115,149.110366,430032
20183,-35.262479,149.110588,430033
20183,-35.262712,149.110691,430034
20183,-35.262947,149.110765,430035
20183,-35.263505,149.110858,430036
20183,-35.265096,149.110990,430037
20183,-35.265634,149.111035,430038
20183,-35.266022,149.111098,430039
20183,-35.266555,149.111262,430040
20183,-35.267160,149.111564,430041
20183,-35.267632,149.111863,430042
20183,-35.267741,149.111935,430043
20183,-35.268565,149.112472,430044
20183,-35.269609,149.113147,430045
20183,-35.270033,149.113487,430046
20183,-35.270386,149.113831,430047
20183,-35.270670,149.114167,430048
20183,-35.270948,149.114562,430049
20183,-35.271349,149.115333,430050
20183,-35.271996,149.116748,430051
20183,-35.272304,149.117409,430052
20183,-35.272516,149.117975,430053
20183,-35.272556,149.118112,430054
20183,-35.272556,149.118112,440001
20183,-35.272635,149.118375,440002
20183,-35.272923,149.120289,440003
20183,-35.273017,149.120931,440004
20183,-35.273097,149.121269,440005
20183,-35.273236,149.121672,440006
20183,-35.273355,149.121955,440007
20183,-35.273498,149.122195,440008
20183,-35.274562,149.123979,440009
20183,-35.274843,149.124451,440010
20183,-35.275107,149.124967,440011
20183,-35.275182,149.125213,440012
20183,-35.275312,149.125101,440013
20183,-35.275824,149.124646,440014
20183,-35.276507,149.125733,440015
20183,-35.276507,149.125733,450001
20183,-35.276660,149.125976,450002
20183,-35.276823,149.126573,450003
20183,-35.278103,149.126371,450004
20183,-35.278265,149.127868,450005
20183,-35.278328,149.128449,450006
20183,-35.278356,149.128712,450007
20183,-35.278356,149.128712,460001
20183,-35.278396,149.129074,460002
20183,-35.278434,149.129428,460003
20183,-35.278501,149.130042,460004
20183,-35.278564,149.130635,460005
20183,-35.279726,149.130461,460006
20183,-35.279818,149.130659,460007
20183,-35.279959,149.130823,460008
20183,-35.280064,149.130906,460009
20183,-35.280809,149.131336,460010
20183,-35.281094,149.131501,460011
20183,-35.281590,149.131787,460012
20183,-35.281590,149.131787,470001
20183,-35.281954,149.131997,470002
20183,-35.282109,149.132051,470003
20183,-35.282289,149.132062,470004
20183,-35.282463,149.132016,470005
20183,-35.282624,149.131920,470006
20183,-35.283443,149.131194,470007
20183,-35.284372,149.130371,470008
20183,-35.284533,149.130174,470009
20183,-35.284618,149.130093,470010
20183,-35.284676,149.130008,470011
20183,-35.284721,149.129906,470012
20183,-35.284755,149.129753,470013
20183,-35.284756,149.129472,470014
20183,-35.284727,149.129059,470015
20183,-35.284751,149.128897,470016
20183,-35.284786,149.128781,470017
20183,-35.284893,149.128590,470018
20183,-35.285051,149.128415,470019
20183,-35.285496,149.128231,470020
20183,-35.285642,149.128208,470021
20183,-35.286209,149.128119,470022
20183,-35.286913,149.128008,470023
20183,-35.288391,149.127777,470024
20183,-35.288391,149.127777,480001
20183,-35.289299,149.127636,480002
20183,-35.289598,149.127587,480003
20183,-35.289984,149.127517,480004
20183,-35.291765,149.127199,480005
20183,-35.295708,149.126574,480006
20183,-35.296142,149.126595,480007
20183,-35.296254,149.126645,480008
20183,-35.296338,149.126720,480009
20183,-35.297072,149.127636,480010
20183,-35.297147,149.127760,480011
20183,-35.297261,149.127951,480012
20183,-35.298017,149.129216,480013
20183,-35.298017,149.129216,490001
20183,-35.298438,149.129921,490002
20183,-35.299232,149.131249,490003
20183,-35.300122,149.132737,490004
20183,-35.300914,149.134066,490005
20183,-35.301164,149.133843,490006
20183,-35.301164,149.133843,500001
20183,-35.302912,149.132289,500002
20183,-35.303080,149.132571,500003
20183,-35.303241,149.132698,500004
20183,-35.303398,149.132774,500005
20183,-35.303697,149.132838,500006
20183,-35.303830,149.132815,500007
20183,-35.304033,149.132727,500008
20183,-35.304195,149.132593,500009
20183,-35.304281,149.132484,500010
20183,-35.304441,149.132392,500011
20183,-35.304567,149.132359,500012
20183,-35.304733,149.132455,500013
20183,-35.304885,149.132543,500014
20183,-35.305115,149.132676,500015
20183,-35.305262,149.132761,500016
20183,-35.305620,149.132967,500017
20183,-35.305620,149.132967,510001
20183,-35.306892,149.133702,510002
20183,-35.307032,149.133734,510003
20183,-35.307131,149.133731,510004
20183,-35.308063,149.133581,510005
20183,-35.309015,149.133426,510006
20183,-35.309201,149.135087,510007
20183,-35.309354,149.136488,510008
20183,-35.309354,149.136488,520001
20183,-35.309570,149.138465,520002
20183,-35.309603,149.138908,520003
20183,-35.309596,149.139230,520004
20183,-35.309632,149.139471,520005
20183,-35.309694,149.139688,520006
20183,-35.310264,149.140662,520007
20183,-35.310303,149.140729,520008
20183,-35.310488,149.141046,520009
20183,-35.310832,149.141634,520010
20183,-35.310982,149.141890,520011
20183,-35.311285,149.142376,520012
20183,-35.311568,149.142714,520013
20183,-35.311674,149.142807,520014
20183,-35.311674,149.142807,530001
20183,-35.311883,149.142989,530002
20183,-35.312357,149.143298,530003
20183,-35.313773,149.144113,530004
20183,-35.314325,149.144433,530005
20183,-35.314325,149.144433,540001
20183,-35.315137,149.144904,540002
20183,-35.316553,149.145698,540003
20183,-35.316635,149.145745,540004
20183,-35.316716,149.145793,540005
20183,-35.317402,149.146202,540006
20183,-35.317402,149.146202,550001
20183,-35.317838,149.146460,550002
20183,-35.318118,149.146626,550003
20183,-35.318507,149.146852,550004
20183,-35.319242,149.147272,550005
20183,-35.319242,149.147272,560001
20183,-35.319607,149.147481,560002
20183,-35.320606,149.148037,560003
20183,-35.321212,149.148396,560004
20183,-35.321564,149.148687,560005
20183,-35.322069,149.149002,560006
20183,-35.322250,149.149173,560007
20183,-35.322505,149.149461,560008
20183,-35.322605,149.149664,560009
20183,-35.322759,149.149809,560010
20183,-35.322868,149.149860,560011
20183,-35.323042,149.149879,560012
20183,-35.323136,149.149860,560013
20183,-35.323188,149.150174,560014
20183,-35.323315,149.150438,560015
20183,-35.324232,149.151487,560016
20183,-35.324541,149.151862,560017
20183,-35.324720,149.152132,560018
20183,-35.325278,149.153072,560019
20183,-35.326121,149.154483,560020
20183,-35.326726,149.155496,560021
20183,-35.326726,149.155496,570001
20183,-35.327167,149.156234,570002
20183,-35.327495,149.156785,570003
20183,-35.327696,149.157122,570004
20183,-35.328959,149.159240,570005
20183,-35.329315,149.159837,570006
20183,-35.329987,149.160966,570007
20183,-35.330522,149.161853,570008
20183,-35.330925,149.162543,570009
20183,-35.330925,149.162543,580001
20183,-35.332214,149.164754,580002
20183,-35.332574,149.165491,580003
20183,-35.333195,149.166824,580004
20183,-35.333465,149.167389,580005
20183,-35.333465,149.167389,590001
20183,-35.334117,149.168756,590002
20183,-35.334250,149.169051,590003
20183,-35.334321,149.169190,590004
20183,-35.335288,149.171239,590005
20183,-35.335418,149.171514,590006
20183,-35.335536,149.171764,590007
20183,-35.336000,149.172745,590008
20183,-35.336000,149.172745,600001
20183,-35.337329,149.175556,600002
20183,-35.337580,149.176087,600003
20183,-35.337641,149.176214,600004
20183,-35.337992,149.176962,600005
20183,-35.338134,149.177333,600006
20183,-35.338275,149.177774,600007
20183,-35.338365,149.178114,600008
20183,-35.338611,149.179208,600009
20183,-35.338869,149.180160,600010
20183,-35.338989,149.180516,600011
20183,-35.339312,149.181299,600012
20183,-35.339454,149.181594,600013
20183,-35.339646,149.181941,600014
20183,-35.340103,149.182700,600015
20183,-35.340224,149.183064,600016
20183,-35.340240,149.183212,600017
20183,-35.340212,149.183291,600018
20183,-35.340188,149.183322,600019
20183,-35.339926,149.183500,600020
20183,-35.339636,149.183604,600021
20183,-35.339391,149.183630,600022
20183,-35.339117,149.183606,600023
20183,-35.339070,149.183588,600024
20183,-35.338996,149.183516,600025
20183,-35.338943,149.183356,600026
20183,-35.338871,149.183162,600027
20183,-35.338795,149.183055,600028
20183,-35.338599,149.182699,600029
20183,-35.338599,149.182699,610001
20183,-35.338538,149.182588,610002
20183,-35.338204,149.181938,610003
20183,-35.337886,149.181193,610004
20183,-35.337614,149.180553,610005
20183,-35.337334,149.179909,610006
20183,-35.337192,149.179726,610007
20183,-35.337001,149.179599,610008
20183,-35.336784,149.179552,610009
20183,-35.336297,149.179631,610010
20184,-35.190616,149.036028,10001
20184,-35.190650,149.036269,10002
20184,-35.190676,149.036336,10003
20184,-35.190744,149.036382,10004
20184,-35.190910,149.036355,10005
20184,-35.190889,149.036207,10006
20184,-35.190812,149.035689,10007
20184,-35.190786,149.035472,10008
20184,-35.190786,149.035472,20001
20184,-35.190782,149.035433,20002
20184,-35.190787,149.035152,20003
20184,-35.190832,149.034887,20004
20184,-35.190909,149.034653,20005
20184,-35.190986,149.034491,20006
20184,-35.191114,149.034294,20007
20184,-35.191285,149.034111,20008
20184,-35.191403,149.034017,20009
20184,-35.192258,149.033526,20010
20184,-35.192868,149.033181,20011
20184,-35.193060,149.033087,20012
20184,-35.193219,149.033050,20013
20184,-35.193219,149.033050,30001
20184,-35.193362,149.033016,30002
20184,-35.193800,149.033014,30003
20184,-35.193796,149.031821,30004
20184,-35.193749,149.031362,30005
20184,-35.193726,149.031240,30006
20184,-35.193726,149.031240,40001
20184,-35.193684,149.031023,40002
20184,-35.193620,149.030668,40003
20184,-35.193612,149.030512,40004
20184,-35.193642,149.030409,40005
20184,-35.193620,149.030289,40006
20184,-35.193574,149.030225,40007
20184,-35.193482,149.030185,40008
20184,-35.193282,149.029950,40009
20184,-35.193272,149.029934,40010
20184,-35.192996,149.029501,40011
20184,-35.192661,149.029109,40012
20184,-35.192270,149.028772,40013
20184,-35.191854,149.028516,40014
20184,-35.191612,149.028400,40015
20184,-35.191612,149.028400,50001
20184,-35.190553,149.027897,50002
20184,-35.190221,149.027678,50003
20184,-35.190095,149.027578,50004
20184,-35.189802,149.027299,50005
20184,-35.189498,149.026925,50006
20184,-35.189243,149.026512,50007
20184,-35.189205,149.026430,50008
20184,-35.189205,149.026430,60001
20184,-35.189060,149.026123,60002
20184,-35.189034,149.025813,60003
20184,-35.189035,149.025797,60004
20184,-35.189065,149.025747,60005
20184,-35.189086,149.025621,60006
20184,-35.189065,149.025542,60007
20184,-35.189014,149.025469,60008
20184,-35.188974,149.025442,60009
20184,-35.188816,149.025137,60010
20184,-35.188769,149.025004,60011
20184,-35.188733,149.024552,60012
20184,-35.188744,149.024048,60013
20184,-35.188808,149.023452,60014
20184,-35.188835,149.023291,60015
20184,-35.188910,149.022935,60016
20184,-35.188924,149.022874,60017
20184,-35.189000,149.022596,60018
20184,-35.189192,149.022040,60019
20184,-35.189356,149.021687,60020
20184,-35.189356,149.021687,70001
20184,-35.189460,149.021462,70002
20184,-35.189781,149.020929,70003
